# wavenumber (k), Specular Transmittance [-]
106.54751000,  0.17357000
106.78857000,  0.17274000
107.02963000,  0.17088000
107.27068000,  0.16892000
107.51174000,  0.16771000
107.75280000,  0.16757000
107.99386000,  0.16805000
108.23492000,  0.16808000
108.47597000,  0.16658000
108.71703000,  0.16323000
108.95809000,  0.15873000
109.19915000,  0.15441000
109.44020000,  0.15151000
109.68126000,  0.15039000
109.92232000,  0.15044000
110.16338000,  0.15054000
110.40443000,  0.14964000
110.64549000,  0.14730000
110.88655000,  0.14386000
111.12761000,  0.14033000
111.36867000,  0.13789000
111.60972000,  0.13728000
111.85078000,  0.13840000
112.09184000,  0.14041000
112.33290000,  0.14236000
112.57395000,  0.14368000
112.81501000,  0.14418000
113.05607000,  0.14395000
113.29713000,  0.14305000
113.53819000,  0.14153000
113.77924000,  0.13957000
114.02030000,  0.13743000
114.26136000,  0.13534000
114.50242000,  0.13332000
114.74347000,  0.13127000
114.98453000,  0.12924000
115.22559000,  0.12763000
115.46665000,  0.12699000
115.70770000,  0.12763000
115.94876000,  0.12917000
116.18982000,  0.13070000
116.43088000,  0.13112000
116.67194000,  0.12988000
116.91299000,  0.12729000
117.15405000,  0.12431000
117.39511000,  0.12188000
117.63617000,  0.12028000
117.87722000,  0.11910000
118.11828000,  0.11770000
118.35934000,  0.11586000
118.60040000,  0.11394000
118.84145000,  0.11257000
119.08251000,  0.11207000
119.32357000,  0.11222000
119.56463000,  0.11246000
119.80569000,  0.11228000
120.04674000,  0.11148000
120.28780000,  0.11022000
120.52886000,  0.10891000
120.76992000,  0.10803000
121.01097000,  0.10786000
121.25203000,  0.10831000
121.49309000,  0.10886000
121.73415000,  0.10883000
121.97521000,  0.10779000
122.21626000,  0.10587000
122.45732000,  0.10364000
122.69838000,  0.10170000
122.93944000,  0.10039000
123.18049000,  0.09968000
123.42155000,  0.09929000
123.66261000,  0.09890000
123.90367000,  0.09828000
124.14472000,  0.09739000
124.38578000,  0.09632000
124.62684000,  0.09522000
124.86790000,  0.09416000
125.10896000,  0.09305000
125.35001000,  0.09182000
125.59107000,  0.09045000
125.83213000,  0.08916000
126.07319000,  0.08823000
126.31424000,  0.08780000
126.55530000,  0.08781000
126.79636000,  0.08803000
127.03742000,  0.08821000
127.27848000,  0.08819000
127.51953000,  0.08791000
127.76059000,  0.08741000
128.00165000,  0.08676000
128.24271000,  0.08604000
128.48376000,  0.08532000
128.72482000,  0.08471000
128.96588000,  0.08426000
129.20694000,  0.08400000
129.44799000,  0.08386000
129.68905000,  0.08377000
129.93011000,  0.08359000
130.17117000,  0.08324000
130.41223000,  0.08272000
130.65328000,  0.08208000
130.89434000,  0.08134000
131.13540000,  0.08050000
131.37646000,  0.07960000
131.61751000,  0.07883000
131.85857000,  0.07838000
132.09963000,  0.07831000
132.34069000,  0.07833000
132.58174000,  0.07797000
132.82280000,  0.07693000
133.06386000,  0.07541000
133.30492000,  0.07402000
133.54598000,  0.07328000
133.78703000,  0.07324000
134.02809000,  0.07342000
134.26915000,  0.07325000
134.51021000,  0.07253000
134.75126000,  0.07152000
134.99232000,  0.07062000
135.23338000,  0.07002000
135.47444000,  0.06961000
135.71550000,  0.06919000
135.95655000,  0.06876000
136.19761000,  0.06844000
136.43867000,  0.06836000
136.67973000,  0.06847000
136.92078000,  0.06855000
137.16184000,  0.06845000
137.40290000,  0.06806000
137.64396000,  0.06737000
137.88501000,  0.06640000
138.12607000,  0.06529000
138.36713000,  0.06438000
138.60819000,  0.06401000
138.84925000,  0.06429000
139.09030000,  0.06493000
139.33136000,  0.06544000
139.57242000,  0.06543000
139.81348000,  0.06485000
140.05453000,  0.06396000
140.29559000,  0.06317000
